,mean,skew,kurt_fisher,kurt_pearson,autocorr_lag1,range,min,max,iqr,std,cv,item,kind,pca
97,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
98,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
99,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
100,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
101,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
102,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
103,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
104,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
105,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
106,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
107,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
108,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
109,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
110,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
111,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
112,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
113,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
114,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
115,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
116,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
117,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
118,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
119,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
120,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
121,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
122,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
123,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
124,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
125,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
126,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
127,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
128,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
129,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
130,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
131,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
132,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
133,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
134,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
135,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
136,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
137,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
138,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
139,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
140,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,2
141,2.0,0.0,0.0,3.0,,0.0,2.0,2.0,0.0,0.0,0.0,pca,fake,2
142,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,2
143,-1.8387448066862934e-15,0.0,0.0,3.0,1.0,0.0,-1.838744806686293e-15,-1.838744806686293e-15,0.0,3.948254756966002e-31,-2.1472554226170058e-16,mean,fake,2
144,19.30005516449723,0.0,0.0,3.0,,0.0,19.300055164497227,19.300055164497227,0.0,3.556271730447175e-15,1.8426225729079754e-16,std,fake,2
145,-0.46826449246108487,0.0,0.0,3.0,1.0,0.0,-0.4682644924610849,-0.4682644924610849,0.0,5.55667457882371e-17,-1.186652985285981e-16,skew,fake,2
146,2.7999460374458396,0.0,0.0,3.0,,0.0,2.7999460374458396,2.7999460374458396,0.0,0.0,0.0,kurt,fake,2
147,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,2
148,2.0,0.0,0.0,3.0,,0.0,2.0,2.0,0.0,0.0,0.0,pca,fake,2
149,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,2
150,-1.8387448066862934e-15,0.0,0.0,3.0,1.0,0.0,-1.838744806686293e-15,-1.838744806686293e-15,0.0,3.948254756966002e-31,-2.1472554226170058e-16,mean,fake,2
151,19.30005516449723,0.0,0.0,3.0,,0.0,19.300055164497227,19.300055164497227,0.0,3.556271730447175e-15,1.8426225729079754e-16,std,fake,2
