,mean,skew,kurt_fisher,kurt_pearson,autocorr_lag1,range,min,max,iqr,std,cv,item,kind,pca
150,-1.9098074079108844e-15,0.0,0.0,3.0,1.0,0.0,-1.909807407910884e-15,-1.909807407910884e-15,0.0,3.948254756966002e-31,-2.0673575464266056e-16,mean,fake,3
151,16.451253733418838,0.0,0.0,3.0,,0.0,16.451253733418838,16.451253733418838,0.0,0.0,0.0,std,fake,3
152,-0.5432241529643137,0.0,0.0,3.0,1.0,0.0,-0.5432241529643138,-0.5432241529643138,0.0,1.111334915764742e-16,-2.0458127822562954e-16,skew,fake,3
153,4.23757530391235,0.0,0.0,3.0,1.0,0.0,4.237575303912349,4.237575303912349,0.0,8.890679326117937e-16,2.0980581319486166e-16,kurt,fake,3
154,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,3
155,3.0,0.0,0.0,3.0,,0.0,3.0,3.0,0.0,0.0,0.0,pca,fake,3
156,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,3
157,-1.9098074079108844e-15,0.0,0.0,3.0,1.0,0.0,-1.909807407910884e-15,-1.909807407910884e-15,0.0,3.948254756966002e-31,-2.0673575464266056e-16,mean,fake,3
158,16.451253733418838,0.0,0.0,3.0,,0.0,16.451253733418838,16.451253733418838,0.0,0.0,0.0,std,fake,3
159,-0.5432241529643137,0.0,0.0,3.0,1.0,0.0,-0.5432241529643138,-0.5432241529643138,0.0,1.111334915764742e-16,-2.0458127822562954e-16,skew,fake,3
160,4.23757530391235,0.0,0.0,3.0,1.0,0.0,4.237575303912349,4.237575303912349,0.0,8.890679326117937e-16,2.0980581319486166e-16,kurt,fake,3
161,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,3
162,3.0,0.0,0.0,3.0,,0.0,3.0,3.0,0.0,0.0,0.0,pca,fake,3
163,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,3
164,-1.9098074079108844e-15,0.0,0.0,3.0,1.0,0.0,-1.909807407910884e-15,-1.909807407910884e-15,0.0,3.948254756966002e-31,-2.0673575464266056e-16,mean,fake,3
165,16.451253733418838,0.0,0.0,3.0,,0.0,16.451253733418838,16.451253733418838,0.0,0.0,0.0,std,fake,3
166,-0.5432241529643137,0.0,0.0,3.0,1.0,0.0,-0.5432241529643138,-0.5432241529643138,0.0,1.111334915764742e-16,-2.0458127822562954e-16,skew,fake,3
167,4.23757530391235,0.0,0.0,3.0,1.0,0.0,4.237575303912349,4.237575303912349,0.0,8.890679326117937e-16,2.0980581319486166e-16,kurt,fake,3
168,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,3
169,3.0,0.0,0.0,3.0,,0.0,3.0,3.0,0.0,0.0,0.0,pca,fake,3
170,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,3
171,-1.9098074079108844e-15,0.0,0.0,3.0,1.0,0.0,-1.909807407910884e-15,-1.909807407910884e-15,0.0,3.948254756966002e-31,-2.0673575464266056e-16,mean,fake,3
172,16.451253733418838,0.0,0.0,3.0,,0.0,16.451253733418838,16.451253733418838,0.0,0.0,0.0,std,fake,3
173,-0.5432241529643137,0.0,0.0,3.0,1.0,0.0,-0.5432241529643138,-0.5432241529643138,0.0,1.111334915764742e-16,-2.0458127822562954e-16,skew,fake,3
174,4.23757530391235,0.0,0.0,3.0,1.0,0.0,4.237575303912349,4.237575303912349,0.0,8.890679326117937e-16,2.0980581319486166e-16,kurt,fake,3
175,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,3
176,3.0,0.0,0.0,3.0,,0.0,3.0,3.0,0.0,0.0,0.0,pca,fake,3
177,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,3
178,-1.9098074079108844e-15,0.0,0.0,3.0,1.0,0.0,-1.909807407910884e-15,-1.909807407910884e-15,0.0,3.948254756966002e-31,-2.0673575464266056e-16,mean,fake,3
179,16.451253733418838,0.0,0.0,3.0,,0.0,16.451253733418838,16.451253733418838,0.0,0.0,0.0,std,fake,3
180,-0.5432241529643137,0.0,0.0,3.0,1.0,0.0,-0.5432241529643138,-0.5432241529643138,0.0,1.111334915764742e-16,-2.0458127822562954e-16,skew,fake,3
181,4.23757530391235,0.0,0.0,3.0,1.0,0.0,4.237575303912349,4.237575303912349,0.0,8.890679326117937e-16,2.0980581319486166e-16,kurt,fake,3
182,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,3
183,3.0,0.0,0.0,3.0,,0.0,3.0,3.0,0.0,0.0,0.0,pca,fake,3
184,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,3
185,-1.9098074079108844e-15,0.0,0.0,3.0,1.0,0.0,-1.909807407910884e-15,-1.909807407910884e-15,0.0,3.948254756966002e-31,-2.0673575464266056e-16,mean,fake,3
186,16.451253733418838,0.0,0.0,3.0,,0.0,16.451253733418838,16.451253733418838,0.0,0.0,0.0,std,fake,3
187,-0.5432241529643137,0.0,0.0,3.0,1.0,0.0,-0.5432241529643138,-0.5432241529643138,0.0,1.111334915764742e-16,-2.0458127822562954e-16,skew,fake,3
188,4.23757530391235,0.0,0.0,3.0,1.0,0.0,4.237575303912349,4.237575303912349,0.0,8.890679326117937e-16,2.0980581319486166e-16,kurt,fake,3
